title,url,summary
ポケカを読む【リモポケ学会#3】,https://www.youtube.com/watch?v=rNT-BnXYqlI,"この動画では、特定のキャラクターの部分を完璧に再現する話題について議論しています。特に、キャラクターの白馬とレックスについて、その特性を売り出したいという意見が出されています。しかし、それがキャラクターの強さに直接影響を与えるわけではないという見解も示されています。また、キャラクター性を表現したいという要求と、強くしなければならないという要求の間でバランスを取ることの重要性についても触れられています。

さらに、質問や意見の時間も設けられており、視聴者からのフィードバックを求めています。しかし、時間の都合上、全ての質問に答えることはできないと述べています。

最後に、アイアンという技についての話題が出てきます。これは山火事を切るという特性があり、視聴者が覚えている技の一つであると述べています。また、アイアンの機能やその他の要素についても触れられています。"
ポケモンWordle考察【リモポケ学会#5】,https://www.youtube.com/watch?v=aBC9v73ntLk,"この動画では、特定のパターンや規則について話し合っています。特に、ウーラオスやルージュなどの特定のパターンが確定するという話題が出てきました。また、モンジャラやパルスワンなどの確定パターンについても触れられています。視聴者からの質問に対しても時間を割いて答えており、特にパルスワンに乗っていることについて驚いていました。また、ボスゴドラについても話題に上がり、黄色が2つ確定するという点について言及しています。

さらに、視聴者からの質問に対して、ポケモンに関する質問や5文字以外の全ポケモン対応ワードについてのルールなどについても答えています。また、スプレッドシートや計算についても触れており、それらを使って研究を行っていることを示しています。また、ジーランスの頭とお尻が黄色になった場合にレディスプレが確定できるという話題も出てきました。

この他にも、視聴者からの質問に対して、自分がどのように覚えているか、または覚え方についても答えています。特に、確定パターンについては、黄色が2つしかないとかだと覚えないと難しいと述べています。しかし、緑があるものについては覚えなくてもなんとかなるとも述べています。"
ポケモンアーケードの歴史と魅力【リモポケ学会#mini2】,https://www.youtube.com/watch?v=9yFYGibxO7w,"この動画では、まず、子供たちの盛り上がりについて話しています。特に、コロコロ魂フェスティバルや東京おもちゃショーなどのイベントでの子供たちの反応と興奮について触れています。その後、自分自身がこれらのイベントでヒートアップしてしまう感じについて述べています。

その後、時間について話し始め、画面に表示されている時間が間違っていることを指摘します。そして、質疑応答の時間に移ることを告げ、進行を続けます。その後、とろさんに感謝の言葉を述べ、最後のプレゼンテーションが始まることを告げます。

最後のプレゼンテーションはこよみさんによるもので、超人と携帯銃をつなぐものについて話します。その後、視聴者にコメントを読むよう求め、疑問をより楽しむ方法について触れます。最後に、次の91系が10分後に始まることを告げ、約26-27分後に終了することを伝えます。"
ポケモンカードコインの話―裏面の変遷と謎―【リモポケ学会#1】,https://www.youtube.com/watch?v=2-Bzx4zo2V8,"この動画では、特定の商品の中に何が含まれていたかを確認するためのフ加工について語られています。具体的には、bwの初めてセットデラックスに含まれていたコインについて詳しく説明しています。このコインは、bwの初めてセットとbwの初めてセットデラックスピカチュウバージョンにも含まれています。しかし、オークションの写真だけでは、コインの特性を理解するのは難しいと述べています。そのため、彼は自分で商品を落札し、それぞれを詳しく見ていくという方法を取っていました。

また、彼は独自の調査リストを作成していたことも明らかにしています。このリスト作成には約3年から4年かかったと述べています。情報が少ないため、自分で調査を進めるしかないという状況が、実は楽しいと感じていたようです。

さらに、彼は集めたコインを使って展示を行っていることも話しています。特に、東京のプレイバックという場所で240種類のコインを展示していると述べています。ただし、このスペースは会員制なので、誰でも訪れることはできないかもしれません。"
ポケモンからトレーナーを読む～美しすぎるオクタンの後継者【リモポケ学会#4】,https://www.youtube.com/watch?v=iY35KneYBGc,"この動画では、主にポケモンについての議論が行われています。特に、メガシンカポケモンの弱さについての考察がなされ、その弱さがマイナスの負の面から来ている可能性が示唆されています。また、ポケモンからトレーダーを読むというテーマについても触れられており、特定のポケモンが取り上げられなかった理由についての質問に対しては、時間の制約があったためと回答しています。

さらに、ポケモンのキャラクター、特にグリーンについての議論も行われています。グリーンが成長したこと、そしてその成長がゲーム内のストーリーにどのように影響を与えているかについての考察がなされています。また、グリーンが全く違うライバルになったことについても触れられており、これが新たな展開を生む可能性についても言及されています。

また、動画の中では音楽についても言及されています。特に、ある曲が非常に好きで、その曲が自身のランキングで1位に入るほどであると述べています。また、その曲がどのように売れているかについても触れられています。

全体として、この動画はポケモンについての深い議論と、音楽に対する個人的な感想を含んでいます。"
ポケモンが大好きなあなたにススメたいポケモンユナイト観戦の楽しみ方【リモポケ学会ex】,https://www.youtube.com/watch?v=5jxmGGACoyQ,"この動画では、特定のゲームについての詳細な解説が行われています。ゲーム内の特定のモーションやエフェクトについて語られており、それらがゲームプレイにどのように影響を与えるかについて詳しく説明されています。また、特定のゲームの戦略や動きについても深く掘り下げられています。これらの動きや戦略は、同じチームのメンバーが何度も繰り返しプレイすることで生まれるもので、これまでの大会でも効果を発揮してきたと述べられています。

さらに、視聴者がゲーム内で見ることができる特定の要素についても触れられています。これらの要素は、ゲームの視覚的な魅力を高め、バトルに彩りを与えると語られています。また、特定のゲームの特有の動きや戦略についても詳しく説明されており、これらがどのようにゲームプレイに影響を与えるかについても触れられています。

最後に、日本代表が勝つ可能性についての質問に対して、肯定的な見解が示されています。この部分では、海外の競争についても言及されており、その中で日本代表がどのようにパフォーマンスを発揮するかについての期待が述べられています。"
ポケモンクイズは作りにくい！～エンターテインメントと演出における苦悩～【リモポケ学会#7】,https://www.youtube.com/watch?v=yNYfMPFnYWQ,"この動画では、クイズの問題作成について語られています。特に、問題の読み上げ時間と無音時間のバランス、問題文の長さ、そしてそれがエンターテインメント性にどのように影響するかについて詳しく説明されています。問題の読み上げ時間は通常3秒、無音時間は2秒と設定されていますが、問題文と実際の問題が異なる場合や、特定の情報（例えば、ポケモンのバージョン名）を含める必要がある場合、読み上げ時間が若干長くなることもあります。

また、最終問題では、文末が砕けた表現になることもあり、この場合、文節の順序を入れ替えつつ、「どこだっけ」といった表現を最後に付け加えることもあります。しかし、これらの要素を全て考慮すると、問題の読み上げ時間が3秒では不十分になることがあります。そのため、問題の読み上げ時間を変更する必要が出てきます。例えば、タイトルの読み上げに3秒かかる場合、全体の時間を5秒から8秒に変更することで対応します。

特にポケモンクイズのように、問題文が長くなりがちなクイズでは、問題文をできるだけ短くする必要があります。しかし、それは問題文と映像のバランスを調整することを難しくし、作成者に大きな負担を与えます。そのため、問題作成は非常に難しく、大変な作業であると述べられています。"
ポケモンで学ぶ 味覚と嗜好の科学【リモポケ学会#7】,https://www.youtube.com/watch?v=NNXndYF-4lM,"この動画は、プレゼンテーション形式で進行しています。最初の部分では、参考資料や引用した論文、画像の出典について触れ、発表を終えてから視聴者に感謝の言葉を述べています。その後、YouTubeのコメント欄やTwitterのハッシュタグを通じて質疑応答の時間に移ります。

発表者は、味覚についての研究を行ったことを述べ、特に旨味と甘味についての考察を共有しています。また、発表者は自身が学部4年から大学院の間に多細胞生物の話をあまりやってこなかったため、味覚についての詳細な質問には完全に答えられないかもしれないと述べています。

その後、視聴者からの質問に答える時間が設けられ、視聴者からの質問に対する回答が行われます。質疑応答の時間が終了した後、発表者は再度視聴者に感謝の言葉を述べます。

次に、カルフルさんによるフランス語ポケモン名に見るポケモンの翻訳世界共通名称へのこだわりと固有の名前についてのプレゼンテーションが予告されます。この部分では、ポケモンの外国名が世界共通名称と固有の翻訳名を共有していること、そしてその方針が1999年に発売されたフランス語版赤緑の翻訳担当者によって決定されたことが紹介されています。また、フランス語版ポケモン名の魅力や外国語でプレイすることの面白さについても話す予定であることが述べられています。"
ポケモンとグローバリズム【リモポケ学会#4】,https://www.youtube.com/watch?v=t1i6Tjy4A68,"この動画では、信仰、歴史、デザイン、ゲーム開発などについての議論が行われています。まず、歴史的な視点から信仰について語り、その信仰が現在も広まっていることを認識しています。また、自分自身の感情や考え方、特に老婆心についても触れています。

デザインの面では、紙の質感やデザインの開発負担について語り、これらの要素が難しさを伴うことを認識しています。特定の髪型を作るためには意図的に準備しなければならないとも述べています。

ゲームについては、ニンテンドとゲームフリークについて言及し、これらのゲーム開発会社がどのような質感を作り出すかについて考えています。自分が特定の要素に対して意識的に考えていなかったとも認めています。

さらに、人工の歯台を選べるようになったことや、容量が増えたことについて触れ、世界には様々な肌の人や髪質の人がいるという事実について言及しています。それらの人々が自己投影できるようなキャラクターを作ることの重要性について語っています。

ゲームの世界展開についての議論も行われており、ゲームが異なる文化や宗教的表現をどのように扱うべきか、そしてそれがどのようにゲームの内容やキャラクター作りに影響を与えるかについて考察しています。また、ゲームが差別的表現やステレオタイプを避けるための措置を取るべきであるという意見も述べられています。

日本で生まれ育った人が問題ないと思う表現が、国外ではタブーとされることがあるという事実についても触れられています。このような文化的な違いを理解することは、ゲームの背景やキャラクターを深く理解するために重要であると述べられています。

具体的にポケモンというゲームについても議論が適用されています。ポケモンが現実世界と仮想世界の両方を豊かにする存在であり、そのグローバルビジョンを通じて世界をつなぐ可能性があると述べられています。

最後に、ポケモンゴーをプレイしている視聴者に対して、安全に注意してプレイするように呼びかけています。"
ポケモンのキャラクターデザインにおける色彩の変化について【リモポケ学会#6】,https://www.youtube.com/watch?v=cQv8KSR50_c,"この動画では、色彩についての議論と、二枚貝ポケモンについてのプレゼンテーションが行われています。最初の部分では、色の使い方や色の変更についての話題が取り上げられています。HSVやRGBなどの色空間についての詳細な説明があり、質問と回答のセッションも行われています。特に、単色だけでなく、トーンや配色、複数色の組み合わせについての考察が試みられたかどうかについての質問がありました。この部分では、複数色の組み合わせを前提とした研究の難しさについても触れられています。

次に、江戸でさんと二枚貝ホタテさんによる二枚貝ポケモンについてのプレゼンテーションが紹介されています。二人は生物好きで、二枚貝ポケモンについて語り尽くすという内容の共同発表を行います。特に、マニアックな生物とシェルターの比較について触れると述べています。また、二枚貝ホタテさんは、ポケモンと生物の比較が大好きで、共同発表でポケモンの正体に迫ると述べています。彼らは、ポケモンと生物を比較することで、ポケモンについても生物についても詳しくなれると主張しています。"
ポケモンのたかさについて【リモポケ学会#1】,https://www.youtube.com/watch?v=tqo3NVpZaCo,この動画では、ポケモンのサイズについて詳しく語られています。特に、ポケモンの進化や形態変化によるサイズの変化について深く掘り下げています。また、ミュウツーのサイズについても触れられており、映画「名探偵ピカチュウ」でのミュウツーのサイズが大きめに描かれていることについて言及しています。さらに、ポケモンのサイズを決定する基準や、それを調整する過程についても語られています。この過程では、ゲームや書籍、海外のポケモンサイズチャートなどを参考にしています。また、ポケモンの高さを比較する部分もあり、それがプレイヤーにとって新たな発見をもたらすことが強調されています。最後に、ポケモンが特定の形態に変化するとき、その足を収納する様子についても触れられています。
ポケモンの失われた形態  メガヤンマはパラドックスポケモンであるか 【リモポケ学会#6】,https://www.youtube.com/watch?v=sOJOeMu81ro,"この動画では、古代と現代のポケモン、特にリザードンについての考察が行われています。古代パラドックスと現代のパラドックス、特にメガ進化についての議論があり、それらがどのように再現できるかについての提案がなされています。また、パラドックスリザードンが存在する場合、それはメガリザードンXに似ている可能性があると述べられています。

さらに、発表者は自身の研究結果を共有し、その研究を支えてくれた多くの人々に感謝の意を表しています。その後、ポケモンと人間の関係性についての議論があり、これが今後どのように変化するかについての興味深い視点が提供されています。

質問応答セッションでは、メガリザードンXに似た古代リザードに名前をつける提案や、古代トランクスを持つポケモンの中でドンファンが原子の力を覚えられるが、それでも偉大な牙には進化しない理由についての考察が行われています。発表者は、進化に必要な刺激が原子の力以外に存在する可能性や、特定の環境が必要である可能性を提案しています。"
ポケモンの進化に伴う文字数変化について【リモポケ学会#6】,https://www.youtube.com/watch?v=_tVpz0JNCFM,"この動画では、ポケモンの名前とそのデザインについて深く掘り下げています。特に、虫ポケモンの成長が早く、育てやすいことで知られていること、そしてその成長過程がポケモンの名前やデザインにどのように反映されているかについて語られています。また、ポケモンの名前がその見た目や音の響き、そしてモチーフと複雑に関連していることも指摘されています。特に、ポケモンが進化するとその名前の文字数や濁点が増える傾向があり、最終進化形態の名前は平均的に文字数が多いことが示されています。

さらに、ポケモンが進化した際に名前に共通の文字列があると、その見た目はモチーフの面影にも反映される傾向があると述べられています。これらの観察から、ポケモンの名前がそのデザインの一部であり、我々がポケモンの成長を言葉でも感じられるという結論に至ります。

また、動画の中では2022年11月に発売された「ポケモンズバイレット」についても触れられています。発売前からPVにアルバマー序曲が使われ、謎の乗り物が登場するなど、マツダファクターが確認されていたとのことです。

このプレゼンテーションの終わりには、参考文献や参考にしたサイトのリストがあり、資料を提供してくれた人々に感謝の意を表しています。"
ポケモンの人物名モチーフにおける植物とその世代別傾向【リモポケ学会#1】,https://www.youtube.com/watch?v=KLrNwHXsn3Y,"この動画では、昆虫が黄色い植物をよく見るという話題から始まり、その後、ポケモンのプレゼンテーションについて話が進みます。プレゼンテーションでは、知識を増やすツールとしての役割が強調され、植物の葉の話題にも触れられています。また、仮想技術についても言及されています。

その後、視聴者に対してコメントを求める場面があり、その後、何かを見ていくという話題に移ります。この部分では、第4世代の話題や、特定の場所についての言及があります。また、ポケモンの名前についての話題もあり、特に名前の統一性や関連性についての考察がなされています。最後に、色や模様が名前によく使われているという話題が出てきます。"
ポケモンの微細構造について考える ～構造色から透明マントまで～【リモポケ学会#5】,https://www.youtube.com/watch?v=3CXxsk1XfKI,"この動画では、生物が光を吸収しやすい色や、赤や緑色を跳ね返しやすい構造について話しています。生物はその色や構造によって様々な特性を持つと説明しています。また、生物が光を自由に操作できる描写についても触れており、特にポケモンの技などにそのような要素が見られると述べています。

さらに、動物の組織の屈折率を限りなくゼロにすることで透明化する技術についても言及しています。この技術は実際に存在し、その中には特定の構造を作り込むことで光から見ると透明に見えるような表現が可能になると説明しています。しかし、人間が見る光の範囲でそれを実現することは現実ではまだ難しいとも述べています。

また、ステルス技術についても触れており、戦闘機のステルス技術がモチーフになっている可能性があると指摘しています。そして、映画のラティアスについても言及し、その映画のイメージに基づいて考察を行っています。"
ポケモンの名言を深掘り！【リモポケ学会#3】,https://www.youtube.com/watch?v=0xae45K5E-I,"この動画では、使い友の会さんのわざリストやからぴ本の設定を読み解く方法について話しています。また、赤緑の頃のトレーダーの技構成についても触れており、それが現在とは異なる縛りやルールがあるため、それをどの程度考慮に入れるかが難しいと述べています。さらに、視聴者からのコメントや解釈についても言及しており、それぞれの解釈が生まれる幅について考察しています。

その後、プレゼンの内容についても触れており、名言やスピーチについての質問に答えています。特に、お気に入りの名言や取り上げたかった名言についての質問に対して、ポケットモンスター3分の湯寒い外の台詞や主人公とリーリーエーカーの台詞を挙げています。

また、遊びうわc譲れないつまらない部分や地図の読み取り方などについても考えていることを述べています。自身がまだ未熟者であると認めつつ、これらの問題について議論することの重要性を強調しています。"
ポケモンを実験体としたAIによる研究【リモポケ学会#1】,https://www.youtube.com/watch?v=bIW4tZpKmX8,"この動画では、AIやデータ分析に関する議論が行われています。特に、AIが特定の人物を自動で検出する能力についての質問があり、その回答として、適切なデータがあれば可能であると述べられています。また、完全に顔を隠していても、歩行の動きだけで人物を識別することが可能であるという話題も出ています。

さらに、増田さんの画像を用いて、AIがどのように動作するかについての議論も行われています。例えば、増田さんの画像を読み込むセルファや、増田ガード製ポットの作成についての話題が出ています。また、画像改変についても触れられています。

その後、AIがポケモンの生成や検出にどのように役立つかについての議論が行われています。自分でポケモンを作成し、それをAIに学習させることで、新たなポケモンを生成することが可能であると述べられています。また、オリジナルのポケモンを作成し、それを自動検出する企業に役立てることを目指しているとの発言もあります。

以上のような議論が行われた後、感謝の言葉と共に動画は終了しています。"
ポケモン世界の異類婚姻譚【リモポケ学会#7】,https://www.youtube.com/watch?v=pXwd04Mrvzs,"この動画では、主に恋愛や結婚、人間とポケモンの関係性についての議論が行われています。最初の部分では、結婚が所詮契約であるという視点から、経営関係がなくても恋愛関係や愛情関係を結べるという信念が述べられています。また、質疑応答の部分が終了し、プレゼンターシーミュラーさんへの感謝の言葉が述べられています。その後、第7回妹ポケモン学会の全てのプレゼンが終了し、エンディングに移行する旨が伝えられています。

次の部分では、人間とポケモンの違いについての議論が行われていますが、結論は出ていません。また、ポケモンに対する恋愛感情についても触れられており、ポケモンマスターでの出来事やバレンタインデーのイベントなどが引き合いに出されています。しかし、これについても明確な結論は出ていません。さらに、日本とアメリカのケモナー（動物キャラクターに対する愛好）に対する感じ方の違いについても触れられています。最後に、人間と動物、そしてポケモンとの関係性についての考察がなされています。"
ポケモン世界大会の魅力【リモポケ学会ex】,https://www.youtube.com/watch?v=tVhqzvP07Ro,"この動画では、過去のWCS（World Championship Series）などで活躍した珍しいポケモンの例を紹介しています。具体的には、2014年の世界チャンピオン、瀬純選手が使用したパチと、2018年と2019年の日本チャンピオン、木村選手が使用したニドクインや鳥とどを取り上げています。また、会場の様子も紹介しており、その広さや演出、デザインが非常に高品質で、訪れた瞬間から興奮が止まらないと述べています。

さらに、このイベントは国際交流の場でもあり、世界中から参加者が集まるため、日本にいるだけでは出会うことのない海外の強者たちと直接交流できるというのがWCSの大きな魅力の一つです。

最後に、美容3が盛んな海外で特に人気のあるポケモン、グラードン雑誌 an の並びと、その6匹の並びが考案者の名前を取って2勝利やさと呼ばれていること、そしてそれが人気の構築の一つであることを紹介しています。"
ポケモン前史 ポケモンはいかにして生まれたのか【リモポケ学会#5】,https://www.youtube.com/watch?v=OjRmUMF4-h8,"この動画では、主に特定の話題についてのディスカッションが行われています。初めに、キノコさんが世代時代についてプレゼントを提供し、その後の専門的な活動についても触れることを望んでいると述べています。また、シェラシさんの青い色についても触れたいとの意向を示しています。

次に、ボックスに全てを入れることについての話題が出てきます。これは石原さんが行ったことで、金銀の時代の容量に関する話です。しかし、話者は自分がうろ覚えであることを認め、石原さんと岩田さんのどちらが関与していたかを確認します。

その後、話者はプレゼンテーションについてコメントし、ミッドとの共通点やノスタルジーという言葉が動画に適していると述べています。また、ポケモンの愛着についての話や、プレゼンテーションがうまくまとまったと感じたことについても触れています。

最後に、話者は明日もプレゼンテーションがあることを伝え、視聴者に感謝の意を表しています。そして、この動画が3日間の一部であることを明らかにし、エンディングに移る前に再度視聴者に感謝の意を示しています。"
ポケモン対戦アクションの最高峰 WCSポッ拳部門で熱くなろう！【リモポケ学会ex】,https://www.youtube.com/watch?v=cHph0KuSL74,"この動画では、主にゲームについての質疑応答が行われています。視聴者からの質問やコメントに対して答える形式で進行しており、YouTubeのコメント欄やTwitterを通じて質問を受け付けています。また、ゲーム画面のスクリーンショットを見ながら、その見栄えや面白さについて話しています。特に、ゲームの技やデータについて深く議論しており、その発想についても言及しています。

さらに、個人的なエピソードや笑い話も交えながら、視聴者とのコミュニケーションを図っています。また、小規模の業者についての情報を求めるなど、視聴者からの情報提供も歓迎しています。

動画の後半では、自身が参加しているゲームの大会について話しています。特に、関東トーナメントというコミュニティイベントについて詳しく説明し、その開催日程や内容について触れています。また、この大会に興味を持った視聴者に対して、参加を呼びかけています。

最後に、視聴者への感謝の言葉を述べ、動画を締めくくっています。"
ポケモン対戦動画を機械学習で解析する【リモポケ学会#mini2】,https://www.youtube.com/watch?v=RPjcT_GfoZs,"この動画では、ポケモンの対戦データを分析するためのシステムについて説明しています。詳細確認ボタンを押すと、自分の対戦のタイムスタンプから動画が始まる画面が表示されます。また、6対6や3対3だけでなく、それぞれのターンで何が起きたかもメッセージウィンドウを読み取って表示します。ただし、精度はまだ完全ではないと述べています。

対戦データを登録する際には、YouTubeの動画のIDを特定のフォームに入力し、フォーマットをチェックしてからプロセスビデオボタンを押してスタートします。このプロセスは非常に簡単で、主にYouTubeの動画のIDを入力し、ボタンを押すだけで行えます。

また、まだ集めきれていないポケモンの画像があるため、それらをモデルに教えるためにラベリングする機能も用意しています。データの登録が失敗した場合は、ラベルを付けて再度試行します。

技術スタックについては、機械学習エンジニアでありながら、フロントエンドなども一応できると述べています。画面は全て自分で作成し、NEXT JSを使用しています。

さらに、自分のポケモンの対戦上達のためにデータを集めて立ち向かうことを決めたと述べています。対戦を記録して振り返るためには動画を撮る必要があり、そのためにキャプチャーボードを購入し、YouTubeに動画をアップロードしています。

しかし、負けた試合の動画はあまり見たくないという問題があり、そのために動画を見ながらメモを取るよりも、効率よく自動的に振り返る方法を探しています。"
ポケモン物理数学 〜ポケモンが世界に及ぼす異常性〜【リモポケ学会#3】,https://www.youtube.com/watch?v=H_o7u1t9Hzg,"この動画では、プレゼンテーションの中で質問が流れてきており、その質問に答える形で進行しています。まず、視聴者からの質問に対して、プログラミング言語のパイソを用いてシミュレーションや計算を行っていることを説明しています。その後、特定の数学的な問題について議論し、それが自分が求めたものではなく、論文から得た情報であることを明らかにしています。

次に、会場の温度が20度に設定されていること、そして境界条件という概念について説明しています。境界条件とは、問題の端で何が起こるかを設定するもので、この場合、端の値を固定することをディリクレ境界条件と呼んでいます。

その後、数式の厳密解が存在することを説明し、フーリエ級数展開という手法を用いてその解を表現することができることを示しています。しかし、その解を求めるのは困難なため、別のアプローチとしてシミュレーションを行うことを提案しています。

シミュレーションの結果を視覚的に示すために、動画を用いて説明しています。その動画は後でTwitterに投稿すると述べています。シミュレーションの結果はカラーマップと呼ばれるもので表示され、色の濃淡で温度を表現しています。また、時間差分という概念についても触れていますが、これはシミュレーションの1ステップの長さを表しています。"
ポケモン物理数学〜Ⅰ 風といっしょに Ⅱ 強肉弱食こそ理〜【リモポケ学会#7】,https://www.youtube.com/watch?v=xuLByIymaXo,"この動画では、主に二つのトピックについて話されています。最初の部分では、物理モデルについての質問に対して答えています。特に、ワタッコのポップの空気抵抗についての質問に対して、その形状や質感を考慮すると物理モデルが複雑になり計算が難しくなるため、今回は無視すると述べています。また、ポケモンの歌の歌詞について、物理的な観点から考えると面白いと思う部分があると話しています。具体的には、ポケモンのハラハラリレーという歌について、その歌詞が現実にどのような影響を及ぼすかを検証したいと考えていると述べています。

次に、ポケモンクイズの作成についての話が出てきます。楽しいポケモンクイズを作ることは一見簡単に見えますが、実際には難しいと述べています。特に、ポケモンに特化したクイズを作る際には、普通のクイズとは異なる困難さがあると指摘しています。また、演出を追求する裏方の苦労や緻密な構築の重要性についても触れています。最後に、次回の放送を楽しみにしてほしいと呼びかけています。"
ポケモン物理数学〜Ⅰ.お金の使い方　Ⅱ.ポケカ必勝法〜【リモポケ学会#5】,https://www.youtube.com/watch?v=l-hp3eDogXI,"この動画では、まず、幻チームが見える確率と、野生のポケモンからすべての能力値が最高と表示される確率について説明しています。その後、コイントスの物理現象について語り、物理的に予測する方法を提案します。そのために、剛体の回転運動を考慮した式を立てることを提案し、その方法について詳しく説明します。

次に、人間が何も食べなくても生きていけるという仮定のもと、購入の最適化について説明します。それぞれのアイテムに勝ちポイントを付与し、間接的に利益の最大化問題に帰着させる方法を提案します。価値ポイントが同じものに差をつける必要があると説明し、そのために性能を参考に1未満の数値を加算する方法を提案します。

その後、停止期間という概念を導入し、目的関数と制約条件について説明します。目的関数は利益を最大化するもので、制約条件は消費金額が所持金を超えないようにするものと、購入数が自然数であることです。最後に、アイテム名、価格、勝ちポイントのリストを紹介し、これらの情報を用いて計算を行うことを提案します。"
ポケモン物理数学〜宇宙とは何処か？サーナイト・ウルトラワープライド仮説の提唱〜【リモポケ学会#6】,https://www.youtube.com/watch?v=tdwz7AoXaFg,"この動画では、まず、視聴者が誰を想像したかについて話し、その後、芸術や増田など、さまざまな可能性について触れています。その後、10分間の休憩を告げ、視聴者に感謝の言葉を述べています。

次に、非常に大きな数、10の1万乗個について話し、その中に炎を吐く生命体や雷を放つ生命体が存在する可能性について語ります。そして、そのような生命体がポケモンと名付けられている宇宙が存在するかもしれないと述べ、その宇宙の性質は我々の宇宙と何も変わらないかもしれないと指摘します。アルセウスが1000本の腕で宇宙を作ったとされていますが、それはこの大きな数の中の一つだけかもしれないと述べ、その宇宙にはポケモンが実在していてもおかしくないと指摘します。

さらに、ゲームフリークがその宇宙からウルトラワープライドで我々の宇宙にやってきてポケモンというコンテンツを提供しているのかもしれないと述べます。そして、その宇宙が一体どこにあるのかについて問いかけ、これはあくまで仮説であり、信じるか信じないかは視聴者次第であると述べます。その後、発表を終了し、視聴者に感謝の言葉を述べます。

最後に、視聴者に対して質疑応答の時間に移ることを告げ、YouTubeのコメント欄やTwitterで質問を受け付けていることを伝えます。"
ポケモン物理数学～アイアンとクイタランの捕食・被食関係～【リモポケ学会#2】,https://www.youtube.com/watch?v=mxfyjH3oWSA,"この動画では、プレゼンターが2次元プロットについて説明しています。彼はプロットが始まり、最初は広がっていくことを指摘します。その後、プロットが特定のパターンを形成し、一定の動きを続けることを示しています。彼はこれを「リミットサイクル」と呼び、物理の世界での用語であることを説明します。しかし、彼はこの用語自体が重要ではないとも述べています。

次に、プレゼンターは自己紹介を行い、彼がブラッキーという名前で知られていること、物理シミュレーションを専門としていることを明らかにします。彼はまた、背景に表示されている特定の画像について触れ、それが彼の研究の一部であることを示唆します。

さらに、彼は自身の趣味について話し、特にゲームが好きであることを共有します。彼は小学2年生の頃からゲームをプレイしており、特にポケモンのリメイク版であるハートゴールドとソウルシルバーを約3000時間プレイしたと述べています。最近では、ソードとシールドのRTAに興味を持っているとも述べています。"
ポニータ石井から見るポケモンカードプロモーション近代史【リモポケ学会#5】,https://www.youtube.com/watch?v=-eXsZ24oTTI,"この動画では、ポケモンカード（ポケカ）に関する様々なイベントや商品の告知、初心者向けの動画、アンケートなどが取り上げられています。また、ポケカのプロモーションについても触れられており、ただ変な動画を出しているわけではないと reassurance が与えられています。

さらに、個人的な推奨点として、ネタ動画以外にも特有の要素が挙げられています。それは、ポニータ石の特有の気の抜けた声、突然の語彙のバグ、適当なタイミングで挟まれる絶妙なゲーム、独特なセンスなどです。また、画像に映し出された感じや元々の店舗のような感じも特徴的で、これらの要素は視聴者にクセになると述べられています。

ポニータIC初心者が一部のネタ動画だけが面白いと思っている方もいると指摘されていますが、むしろ通常回を見るほどポニータ石の変な味がしみてくると説明されています。そのため、興味を持った視聴者に対しては通常回も見てみることを推奨しています。

また、紹介された独特の地域性は5年後にも引き継がれている魅力であり、初期のポニータ石の魅力とも言えると述べられています。

最後に、チャンネルの動画を100回ごとにまとめたグラフが紹介されています。これは、演者がポニータCのみの会を第1000回まで集計したもので、ポニータイCファンが運営しているポニータイ氏伊吹さんの情報を元に作成されています。"
マスダアワードを振り返る【リモポケ学会#5】,https://www.youtube.com/watch?v=0a1dDsPtidA,"この動画では、主に写真撮影やゲームについての話題が中心となっています。初めに、一般的なファンとしての行動規範や、ゲームの略称についての議論が行われています。特に、""サンムーン""や""ピカチュウでレッツゴーイーブイレッツゴーピカチュウ""などのゲーム名の略称についての意見交換が見られます。

その後、写真撮影についての話題に移ります。特に、大森ディレクターが撮影した写真についての評価や解説が行われています。彼の写真は光の取り入れ方やカメラの構図が上手で、多くの人気があると述べられています。具体的な写真としては、ドイツで撮影された逆光の写真やスペインで撮影されたシルエットの写真などが紹介されています。

また、ポケモンインターナショナルのイベントで撮影された写真や、2014年のアルパカマスターの写真なども紹介されています。これらの写真はユーモラスでシュールな要素を含んでおり、視聴者に楽しませています。

最後に、WCSワシントンで行われた大会で撮影された月の石松の写真について触れられています。この写真は大人気で、多くの人々に知られていると述べられています。

全体として、この動画はゲームの話題と写真撮影の話題を融合させた内容となっており、視聴者に多角的な楽しみを提供しています。"
むしタイプの特異性【リモポケ学会#5】,https://www.youtube.com/watch?v=QiljgtSgfiA,"この動画では、特定のトピックについてのプレゼンテーションが行われています。最初の部分では、10年間守られてきた考え方が進化し、変化することについて話しています。また、特定のキャラクター、キリンリキがパルデアの姿に変化することについても触れています。さらに、虫タイプの特異性についても言及しており、それが面白さをもたらす一方で、制約も生じると述べています。

プレゼンテーションの後半部分では、視聴者からの質問に答えています。視聴者からの一つの質問は、フジツボが虫タイプである理由についてで、プレゼンターはフジツボが水辺に住んでいることから、虫タイプよりも水タイプの可能性があると説明しています。

その後、次のプレゼンテーションの予告があり、それは「規制強制パラス族とキノコ」についてのもので、パラスパラセクトがキノコに寄生されたポケモンであること、そしてキノコに寄生されていないパラスが確認されていないことから、虫にも規制されるメリットがあるのではないかという仮説を紹介すると述べています。

最後に、10分間の休憩が入ることが告げられ、視聴者に感謝の言葉が述べられています。"
